,hotel_name,hotel_url,city_name,score,description,location,hotel_latitude,hotel_longtitude
890,La Suite Saint-Malo Intra-Muros T3 (2-4pers),https://www.booking.com/hotel/fr/la-suite-saint-malo-intra-muros-t3-2-4pers.html,St Malo,9.3,"Situated in the centre of Saint Malo, just 400 m from Eventail Beach and 500 m from Bon Secours Beach, La Suite Saint-Malo Intra-Muros T3 (2-4pers) features accommodation with city views and free WiFi. This apartment is 600 m from Casino Barrière Saint-Malo and 1.1 km from National Fort. The apartment features 2 bedrooms, a kitchen with fridge and oven, and 1 bathroom with a shower, a hairdryer and a washing machine. Towels and bed linen are available in the apartment. Popular points of interest near the apartment include Sillon Beach, Grand Bé and Palais du Grand Large. The nearest airport is Jersey Airport, 71 km from La Suite Saint-Malo Intra-Muros T3 (2-4pers). ","2 Place de la Poissonnerie, Intra Muros, 35400 Saint Malo, France",48.64961430,-2.02456060
891,Golden Tulip Saint Malo– Le Grand Bé,https://www.booking.com/hotel/fr/golden-tulip-saint-malo.html,St Malo,8.7,"Located in the walled city of Saint Malo, a 5-minute walk from Saint-Malo Harbour, Golden Tulip Saint Malo offers free WiFi and a restaurant. Guests can enjoy free access to a fitness centre. A coworking space is also available. All the hotel rooms are air-conditioned and offer a desk and a flat-screen TV. Each room is fitted with a private bathroom fitted with free toiletries, a hairdryer and a magnifying mirror. A buffet breakfast including local products is served daily at the property. The on-site restaurant serves local specialities and the menu changes every day. Guests will enjoy a relaxing moment in the tea room or on the south-facing terrace. At Golden Tulip Saint Malo guests are welcome to take advantage of a sensorial shower or water massage bed at an extra cost. Massage treatments are possible upon prior reservation. Speaking English, Spanish and French at the 24-hour front desk, staff will be happy to provide guests with practical guidance on the area. Popular points of interest near the accommodation include Grand Bé and National Fort. Dinard is 11 km from the property while Cancale is 16 km away. ","1 place de Freres Lamennais, Intra Muros, 35400 Saint Malo, France",48.64956907,-2.02686496
892,La Maison des Armateurs,https://www.booking.com/hotel/fr/la-maison-des-armateurs.html,St Malo,8.5,"Set in the historical centre of Saint-Malo, this 4-star hotel is just a 5-minute walk from the cathedral and 120 m from Saint-Malo Marina. It offers free Wi-Fi access, an on-site bar, and daily newspapers are available. The rooms at La Maison des Armateurs have a minibar and a flat-screen TV with satellite channels. Each one is air-conditioned and also includes a wardrobe and an en suite bathroom with free toiletries. In the hotel’s breakfast room, a continental and American-style breakfast is offered every morning. You can also request for breakfast to be served to the comfort of your guest room. A 24-hour reception with luggage storage is just one of the other facilities in this hotel. Shuttle service to and from Mont Saint Michel can be arranged at an extra cost. Pleurtuit Airport is 13 km from the property and Saint-Malo Train Station is 800 m away. ","6, Grand Rue, Intra Muros, 35400 Saint Malo, France",48.64920520,-2.02463329
893,L'Annexe,https://www.booking.com/hotel/fr/l-39-annexe-saint-malo.html,St Malo,8.9,"Located in the centre of Saint Malo, L'Annexe is close to sights such as Eventail Beach, Bon Secours Beach and Sillon Beach. Complimentary WiFi is provided and private parking is available on site. The units all have a seating area with a sofa bed, a cableflat-screen TV, Blu-ray player, a fully equipped kitchen and a private bathroom with free toiletries and a hairdryer. A fridge, an oven and dishwasher are also available, as well as a coffee machine and a kettle. Both a bicycle rental service and a car rental service are available at the apartment, while hiking can be enjoyed nearby. Popular points of interest near L'Annexe include Grand Bé, Palais du Grand Large and Casino Barrière Saint-Malo. The nearest airport is Jersey Airport, 71 km from the accommodation. ","3 Place de la Croix du Fief, Intra Muros, 35400 Saint Malo, France",48.64981163,-2.02448322
894,Appartement Au Coeur D'intra-Muros,https://www.booking.com/hotel/fr/appartement-au-coeur-d-39-intra-muros.html,St Malo,8.2,"Appartement Au Coeur D'intra-Muros offers accommodation in Saint Malo. Appartement Au Coeur D'intra-Muros features views of the city and is a 5-minute walk from the beach. This apartment comes with an equipped kitchen and a seating area fitted with a flat-screen TV. There is also a private bathroom fitted with a shower and separate toilet. Saint-Malo Casino is 500 m from Appartement Au Coeur D'intra-Muros, while Grand Bé is 600 m away. The nearest airport is Dinard Brittany Airport, 8 km from the property. ","3 Place Du Pilori, Intra Muros, 35400 Saint Malo, France",48.64880438,-2.02570022
895,L'ILE AUX MOUETTES - en plein Intra-Muros,https://www.booking.com/hotel/fr/ile-aux-mouettes-en-plein-intra-muros.html,St Malo,9.6,"In a prime location in the centre of Saint Malo, L'ILE AUX MOUETTES - en plein Intra-Muros offers a balcony. The accommodation is 300 m from the Bon Secours Beach and features free WiFi throughout the property. The apartment consists of 2 bedrooms, a living room, a fully equipped kitchen with a fridge and a coffee machine, and 1 bathroom with a shower and free toiletries. Towels and bed linen are featured in the apartment. Popular points of interest near the apartment include Mole Beach, Eventail Beach and Grand Bé. The nearest airport is Jersey Airport, 71 km from L'ILE AUX MOUETTES - en plein Intra-Muros. ","3 place du Pilori, Intra Muros, 35400 Saint Malo, France",48.64878589,-2.02571677
896,Hotel Le Croiseur Intra Muros,https://www.booking.com/hotel/fr/le-croiseur.html,St Malo,8.4,"Located in Saint Malo, 400 m from Saint-Malo Casino, Hotel Le Croiseur Intra Muros has a number of amenities including a terrace, a shared lounge, a bar and free WiFi. The property is close to several well-known attractions, 400 m from Cale de Dinan Ferry, 600 m from Espace Duguay Trouin and 600 m from Palais du Grand Large. At the hotel, every room has a desk. Rooms include a private bathroom, and certain rooms at Hotel Le Croiseur Intra Muros have a balcony. All rooms include a wardrobe. A continental breakfast can be enjoyed at the property. Near the hotel you will find numerous restaurants and shops as well as a Thalassotherapy centre. Ferry Terminal du Naye is less than 1 km from the accommodation, while Petit-Bé Fort is a 14-minute walk away. The nearest airport is Dinard Bretagne Airport, 8 km from Hotel Le Croiseur Intra Muros. ","2, Place De La Poissonnerie, Intra Muros, 35400 Saint Malo, France",48.64956493,-2.02441603
897,Elliott,https://www.booking.com/hotel/fr/la-mer-a-boire.html,St Malo,8.9,"Offering free WiFi and city views, Elliott is an accommodation located in a central area of Saint Malo, just 300 m from Bon Secours Beach and 400 m from Mole Beach. This apartment is 700 m from Casino Barrière Saint-Malo and 1.2 km from National Fort. The apartment consists of 1 bedroom, a living room, a fully equipped kitchen with a fridge and a coffee machine, and 1 bathroom with a shower and a hairdryer. Towels and bed linen are provided in the apartment. Popular points of interest near the apartment include Eventail Beach, Grand Bé and Palais du Grand Large. The nearest airport is Jersey Airport, 71 km from Elliott. ","3 Place du Pilori, Intra Muros, 35400 Saint Malo, France",48.64877880,-2.02563630
898,Appartements des Marins,https://www.booking.com/hotel/fr/appartements-des-marins.html,St Malo,8.3,"Appartements des Marins features a bar, as well as accommodation with free WiFi and a kitchen in the centre of Saint Malo. The aparthotel offers a seating area with a flat-screen TV and a private bathroom with free toiletries, a hairdryer and bath or shower. Popular points of interest near Appartements des Marins include Bon Secours Beach, Mole Beach and Eventail Beach. The nearest airport is Jersey Airport, 71 km from the accommodation. ","2 rue des marins, Intra Muros, 35400 Saint Malo, France",48.64891000,-2.02491600
899,Logis Maison Vauban - Hotel St Malo,https://www.booking.com/hotel/fr/palais.html,St Malo,8.4,"The Hotel du Palais is located next to the Saint-Vincent Cathedral in Saint-Malo. Just 200 m from the beach and 450 m from Saint-Malo Marina, it offers comfortable accommodation with free Wi-Fi. Guest rooms at the Palais are brightly decorated and equipped with a telephone, a flat-screen TV and a private bathroom. A buffet-style breakfast is served every morning. It can be enjoyed in the hotel's breakfast area or in the comfort of guest rooms. ","8 rue Toullier, Intra Muros, 35400 Saint Malo, France",48.65007744,-2.02685326
900,Hôtel Bristol Union Intra Muros,https://www.booking.com/hotel/fr/bristol-union.html,St Malo,8.5,"Hotel Bristol Union is located in the heart of Saint Malo, within the city walls of the old town and 180 m from Saint-Malo Marina. Its rooms and suites are en suite with satellite TV and free Wi-Fi internet access. A daily breakfast service is available. It is served in the dining area or in the comfort of your guest room. The bar offers a nice place to enjoy a quiet drink or evening aperitif. The Bristol Union benefits from a convenient location for those wishing to explore and discover Saint-Malo and the picturesque region of Brittany. Mont Saint Michel is just a 45-minute drive from the hotel. ","4 Place De La Poissonnerie, Intra Muros, 35400 Saint Malo, France",48.64961100,-2.02430338
901,Saint-Malo Apartment,https://www.booking.com/hotel/fr/saint-malo-apartment.html,St Malo,8.9,"Situated in Saint Malo, in the heart of the old town. Saint-Malo Apartment offers self-catering accommodation with free WiFi. The unit is 400 m from Saint-Malo Casino. The kitchen is fitted with an oven and a microwave. A flat-screen TV is available. Cale de Dinan Ferry is 500 m from Saint-Malo Apartment, while Espace Duguay Trouin is 600 m from the property. The nearest airport is Dinard Brittany Airport, 8 km from the property. ","6 Rue de La Corne de Cerf, Intra Muros, 35400 Saint Malo, France",48.65028352,-2.02473588
902,"Escapade romantique et gourmande-St Malo, mer 150m",https://www.booking.com/hotel/fr/escapade-romantique-et-gourmande-st-malo-mer-150m.html,St Malo,,"Located 500 m from Mole Beach, 600 m from Eventail Beach and 400 m from Grand Bé, Escapade romantique et gourmande-St Malo, mer 150 m provides accommodation situated in Saint Malo. The accommodation is 400 m from the Bon Secours Beach and features free WiFi throughout the property. The apartment includes 1 bedroom, a kitchen with a fridge and an oven, as well as a coffee machine. For added convenience, the property can provide towels and bed linen for an extra charge. Popular points of interest near the apartment include Palais du Grand Large, Casino Barrière Saint-Malo and National Fort. The nearest airport is Jersey Airport, 71 km from Escapade romantique et gourmande-St Malo, mer 150 m. ","Premier étage 14 Rue du Puits aux Braies, Intra Muros, 35400 Saint Malo, France",48.64877500,-2.02501490
903,"The Originals Boutique, Hôtel des Marins, Saint-Malo (Inter-Hotel)",https://www.booking.com/hotel/fr/dulouvresaintmalo.html,St Malo,8.2,"Located within the walled city at the heart of Saint-Malo, The Originals Boutique, Hôtel des Marins, Saint-Malo (Inter-Hotel)  offers modern rooms with a flat-screen TV and free WiFi. It provides a ticket service at the 24-hour reception. Renovated in 2019, the soundproofed guest rooms feature extra long beds and interconnecting rooms are available. Each room has a private bathroom with a hairdryer and free toiletries. All rooms are serviced by a lift. A buffet breakfast is served every morning in the dining room at Hôtel des Marins. Guests can enjoy a drink in the bar while reading the newspapers provided. Many shops, restaurants and historic landmarks can be found in the neighbourhood. The harbour is just a 2-minute walk from the hotel and the beach is 200 m away. Guests can have special daily rates for the hotel's car park. ","2, Rue des Marins, Intra Muros, 35400 Saint Malo, France",48.64880649,-2.02491224
